,virus_id,title_bg,title,link,virus_image,image,num_rep,date_iso,media,author,media_matches,first_time,minutes_since_first,media_rank,day,time
411,664,Кризата с боклука в София: Общинска фирма все пак може…,The garbage crisis in Sofia: A municipal company can still...,https://www.obedineni.com/%d0%ba%d1%80%d0%b8%d0%b7%d0%b0%d1%82%d0%b0-%d1%81-%d0%b1%d0%be%d0%ba%d0%bb%d1%83%d0%ba%d0%b0-%d0%b2-%d1%81%d0%be%d1%84%d0%b8%d1%8f-%d0%be%d0%b1%d1%89%d0%b8%d0%bd%d1%81%d0%ba%d0%b0-%d1%84%d0%b8%d1%80/,664.jpg,https://www.obedineni.com/wp-content/uploads/2025/10/medium_579368bdbe5744719307182fd6b9c850-ZY6BE1.jpg,3,2025-10-07 13:29:11,obedineni.com,obedineni.com,"svobodnoslovo.eu,iskra.bg,pero.bg",2025-10-07 13:29:11,1778.966667,10,2025-10-07,13:29
412,664,Кризата с боклука в София: Общината иска да даде 9 млн.…,The garbage crisis in Sofia: The Municipality wants to give 9 million...,https://www.obedineni.com/%d0%ba%d1%80%d0%b8%d0%b7%d0%b0%d1%82%d0%b0-%d1%81-%d0%b1%d0%be%d0%ba%d0%bb%d1%83%d0%ba%d0%b0-%d0%b2-%d1%81%d0%be%d1%84%d0%b8%d1%8f-%d0%be%d0%b1%d1%89%d0%b8%d0%bd%d0%b0%d1%82%d0%b0-%d0%b8%d1%81%d0%ba/,664.jpg,https://www.obedineni.com/wp-content/uploads/2025/10/medium_613a147528fc351bf4b3f93dc4282423-h313Lo.jpg,3,2025-10-08 09:29:08,obedineni.com,obedineni.com,"svobodnoslovo.eu,iskra.bg,pero.bg",2025-10-08 09:29:08,2978.916667,10,2025-10-08,09:29
413,664,Кризата с боклука в София: Техниката и хората остават…,The garbage crisis in Sofia: The equipment and the people remain...,https://www.obedineni.com/%d0%ba%d1%80%d0%b8%d0%b7%d0%b0%d1%82%d0%b0-%d1%81-%d0%b1%d0%be%d0%ba%d0%bb%d1%83%d0%ba%d0%b0-%d0%b2-%d1%81%d0%be%d1%84%d0%b8%d1%8f-%d1%82%d0%b5%d1%85%d0%bd%d0%b8%d0%ba%d0%b0%d1%82%d0%b0-%d0%b8-%d1%85/,664.jpg,https://www.obedineni.com/wp-content/uploads/2025/10/medium_0cfc3031e6b1295c0d55df6816911ca5-hqNAJa.jpg,3,2025-10-21 15:29:09,obedineni.com,obedineni.com,"svobodnoslovo.eu,iskra.bg,pero.bg",2025-10-21 15:29:09,22058.93333,10,2025-10-21,15:29
414,664,Кризата с боклука в София: 35 нови камиона срещу натрупани отпадъци,The garbage crisis in Sofia: 35 new trucks against accumulated waste,https://www.iskra.bg/krizata-s-bokluka-v-sofiya-35-novi-kamiona-sreshtu-natrupani-otpadatsi/,664.jpg,https://www.iskra.bg/wp-content/uploads/2025/10/pochistvaneto-na-bokluka1-150x150.jpg,3,2025-10-27 09:43:39,iskra.bg,Мария Граматикова,"svobodnoslovo.eu,obedineni.com,pero.bg",2025-10-27 09:43:39,30353.43333,4,2025-10-27,09:43
415,676,Къща за гости доставя бюра и шатри за Агенция по заетостта,Guest house supplies desks and tents for Employment Agency,https://informiran.net/balgariya/kashta-za-gosti-dostavya-byura-i-shatri-za-agenciya-po-zaetostta,676.jpg,https://informiran.net/media/1/2025/09/28/86251/320x180.webp?timer=1759058356,3,2025-09-28 13:30:00,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,svobodnoslovo.eu",2025-09-28 13:30:00,0,3,2025-09-28,13:30
416,676,Къща за гости доставя бюра и шатри за Агенция по заетостта,Guest house supplies desks and tents for Employment Agency,https://kliuki.net/skandali/kashta-za-gosti-dostavya-byura-i-shatri-za-agenciya-po-zaetostta-2/250828,676.jpg,https://kliuki.net/media/5/2025/09/28/538052/320x180.webp?timer=1759058455,3,2025-09-28 13:30:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,svobodnoslovo.eu",2025-09-28 13:30:00,0,6,2025-09-28,13:30
417,676,Къща за гости доставя бюра и шатри за Агенция по заетостта,Guest house supplies desks and tents for Employment Agency,https://svobodnoslovo.eu/bulgaria/kashta-za-gosti-dostavya-byura-i-shatri-za-agenciya-po-zaetostta-2/173577,676.jpg,https://svobodnoslovo.eu/media/1/2025/09/28/139719/960x540.webp?timer=1759066202,3,2025-09-28 13:30:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net",2025-09-28 13:30:00,0,13,2025-09-28,13:30
418,676,Къща за гости доставя бюра и шатри за Агенция по заетостта,Guest house supplies desks and tents for Employment Agency,https://razkritia.com/scandalni/kashta-za-gosti-dostavya-byura-i-shatri-za-agenciya-po-zaetostta/250826,676.jpg,https://razkritia.com/media/4/2025/09/28/538048/320x180.webp?timer=1759058185,3,2025-09-28 16:30:00,razkritia.com,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu",2025-09-28 13:30:00,180,12,2025-09-28,16:30
419,677,Кьовеши опъна чадър над компрометираната Теодора Георгиева,Kövesi stretched an umbrella over the compromised Teodora Georgieva,https://informiran.net/balgariya/kyoveshi-opana-chadar-nad-komprometiranata-teodora-georgieva,677.jpg,https://informiran.net/media/1/2025/04/04/82738/320x180.png?timer=1743774896,3,2025-04-04 14:10:00,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,svobodnoslovo.eu",2025-04-04 14:10:00,0,3,2025-04-04,14:10
420,677,Кьовеши опъна чадър над компрометираната Теодора Георгиева,Kövesi stretched an umbrella over the compromised Teodora Georgieva,https://kliuki.net/skandali/kyoveshi-opana-chadar-nad-komprometiranata-teodora-georgieva-2/241722,677.jpg,https://kliuki.net/media/5/2025/04/04/521097/320x180.png?timer=1743775076,3,2025-04-04 14:10:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,svobodnoslovo.eu",2025-04-04 14:10:00,0,6,2025-04-04,14:10
421,677,Кьовеши опъна чадър над компрометираната Теодора Георгиева,Kövesi stretched an umbrella over the compromised Teodora Georgieva,https://svobodnoslovo.eu/bulgaria/kyoveshi-opana-chadar-nad-komprometiranata-teodora-georgieva-2/159257,677.jpg,https://svobodnoslovo.eu/media/1/2025/04/04/120519/960x540.png?timer=1743775802,3,2025-04-04 14:10:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net",2025-04-04 14:10:00,0,13,2025-04-04,14:10
422,677,Кьовеши опъна чадър над компрометираната Теодора Георгиева,Kövesi stretched an umbrella over the compromised Teodora Georgieva,https://razkritia.com/scandalni/kyoveshi-opana-chadar-nad-komprometiranata-teodora-georgieva/241720,677.jpg,https://razkritia.com/media/4/2025/04/04/521095/320x180.png?timer=1743774996,3,2025-04-04 17:10:00,razkritia.com,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu",2025-04-04 14:10:00,180,12,2025-04-04,17:10
423,681,Левон Хампарцумян се измъкна невредим за банковия обир на Мартин Петров,Levon Hampartzumyan escaped unharmed in Martin Petrov's bank robbery,https://informiran.net/balgariya/levon-hamparcumyan-se-izmakna-nevredim-za-bankoviya-obir-na-martin-petrov,681.jpg,https://informiran.net/media/1/2025/10/10/86673/320x180.jpg?timer=1760100452,3,2025-10-10 13:30:00,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,svobodnoslovo.eu",2025-10-10 13:30:00,0,3,2025-10-10,13:30
424,681,Левон Хампарцумян се измъкна невредим за банковия обир на Мартин Петров,Levon Hampartzumyan escaped unharmed in Martin Petrov's bank robbery,https://kliuki.net/skandali/levon-hamparcumyan-se-izmakna-nevredim-za-bankoviya-obir-na-martin-petrov-2/251575,681.jpg,https://kliuki.net/media/5/2025/10/10/539620/320x180.jpg?timer=1760100752,3,2025-10-10 13:30:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,svobodnoslovo.eu",2025-10-10 13:30:00,0,6,2025-10-10,13:30
425,681,Левон Хампарцумян се измъкна невредим за банковия обир на Мартин Петров,Levon Hampartzumyan escaped unharmed in Martin Petrov's bank robbery,https://svobodnoslovo.eu/bulgaria/levon-hamparcumyan-se-izmakna-nevredim-za-bankoviya-obir-na-martin-petrov-2/174701,681.jpg,https://svobodnoslovo.eu/media/1/2025/10/10/141556/960x540.jpg?timer=1760103002,3,2025-10-10 13:30:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net",2025-10-10 13:30:00,0,13,2025-10-10,13:30
426,681,Левон Хампарцумян се измъкна невредим за банковия обир на Мартин Петров,Levon Hampartzumyan escaped unharmed in Martin Petrov's bank robbery,https://razkritia.com/scandalni/levon-hamparcumyan-se-izmakna-nevredim-za-bankoviya-obir-na-martin-petrov/251573,681.jpg,https://razkritia.com/media/4/2025/10/10/539617/320x180.jpg?timer=1760100464,3,2025-10-10 16:30:00,razkritia.com,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu",2025-10-10 13:30:00,180,12,2025-10-10,16:30
427,685,Лиана Панделиева гневно: Пари ли иска родилката Антония Андонова? Д-р Ирена Шикова е блестящ лекар,"Liana Pandelieva angrily: Does the woman giving birth, Antonia Andonova, want money? Dr. Irena Shikova is a brilliant doctor",https://kliuki.ws/balgariya/liana-pandelieva-gnevno-pari-li-iska-rodilkata-antoniya-andonova-d-r-irena-shikova-e-blestyasht-lekar-4/247354,685.jpg,https://kliuki.ws/media/6/2025/07/15/531281/480x270.jpg?timer=1752568795,3,2025-07-15 08:35:00,kliuki.ws,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu",2025-07-15 08:35:00,0,7,2025-07-15,08:35
428,685,Лиана Панделиева гневно: Пари ли иска родилката Антония Андонова? Д-р Ирена Шикова е блестящ лекар,"Liana Pandelieva angrily: Does the woman giving birth, Antonia Andonova, want money? Dr. Irena Shikova is a brilliant doctor",https://informiran.net/balgariya/liana-pandelieva-gnevno-pari-li-iska-rodilkata-antoniya-andonova-d-r-irena-shikova-e-blestyasht-lekar,685.jpg,https://informiran.net/media/1/2025/07/15/84853/320x180.jpg?timer=1752568658,3,2025-07-15 08:35:00,informiran.net,Галя Иванова,"kliuki.ws,kliuki.net,svobodnoslovo.eu",2025-07-15 08:35:00,0,3,2025-07-15,08:35
429,685,Лиана Панделиева гневно: Пари ли иска родилката Антония Андонова? Д-р Ирена Шикова е блестящ лекар,"Liana Pandelieva angrily: Does the woman giving birth, Antonia Andonova, want money? Dr. Irena Shikova is a brilliant doctor",https://kliuki.net/skandali/liana-pandelieva-gnevno-pari-li-iska-rodilkata-antoniya-andonova-d-r-irena-shikova-e-blestyasht-lekar-3/247353,685.jpg,https://kliuki.net/media/5/2025/07/15/531280/320x180.jpg?timer=1752568687,3,2025-07-15 08:35:00,kliuki.net,Иванина Николова,"kliuki.ws,informiran.net,svobodnoslovo.eu",2025-07-15 08:35:00,0,6,2025-07-15,08:35
430,685,Лиана Панделиева гневно: Пари ли иска родилката Антония Андонова? Д-р Ирена Шикова е блестящ лекар,"Liana Pandelieva angrily: Does the woman giving birth, Antonia Andonova, want money? Dr. Irena Shikova is a brilliant doctor",https://svobodnoslovo.eu/bulgaria/liana-pandelieva-gnevno-pari-li-iska-rodilkata-antoniya-andonova-d-r-irena-shikova-e-blestyasht-lekar-2/167766,685.jpg,https://svobodnoslovo.eu/media/1/2025/07/15/131738/960x540.jpg?timer=1752568587,3,2025-07-15 08:35:00,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,informiran.net,kliuki.net",2025-07-15 08:35:00,0,13,2025-07-15,08:35
431,686,Лидерът на ДПС-Ново начало Делян Пеевски честити Деня на народните будители,"The leader of the MRF-New Beginning, Delyan Peevski, congratulates the Day of the People's Awakeners",https://svobodnoslovo.eu/bulgaria/liderat-na-dps-novo-nachalo-delyan-peevski-chestiti-denya-na-narodnite-buditeli/176338,686.jpg,https://svobodnoslovo.eu/media/1/2025/11/01/143839/960x540.jpeg?timer=1761981162,3,2025-11-01 07:12:38,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,kliuki.bg,informiran.net",2025-11-01 07:12:38,0,13,2025-11-01,07:12
432,686,Лидерът на ДПС-Ново начало Делян Пеевски честити Деня на народните будители,"The leader of the MRF-New Beginning, Delyan Peevski, congratulates the Day of the People's Awakeners",https://informiran.net/balgariya/liderat-na-dps-novo-nachalo-delyan-peevski-chestiti-denya-na-narodnite-buditeli,686.jpg,https://informiran.net/media/1/2025/11/01/87274/320x180.jpeg?timer=1761981226,3,2025-11-01 07:13:54,informiran.net,Галя Иванова,"kliuki.ws,kliuki.bg,svobodnoslovo.eu",2025-11-01 07:12:38,1.266666667,3,2025-11-01,07:13
433,686,Лидерът на ДПС-Ново начало Делян Пеевски честити Деня на народните будители,"The leader of the MRF-New Beginning, Delyan Peevski, congratulates the Day of the People's Awakeners",https://kliuki.bg/politika/liderat-na-dps-novo-nachalo-delyan-peevski-chestiti-denya-na-narodnite-buditeli-3/252718,686.jpg,https://kliuki.bg/media/2/2025/11/01/542000/320x180.jpeg?timer=1761981304,3,2025-11-01 07:15:10,kliuki.bg,Иванина Николова,"kliuki.ws,informiran.net,svobodnoslovo.eu",2025-11-01 07:12:38,2.533333333,5,2025-11-01,07:15
434,686,Лидерът на ДПС-Ново начало Делян Пеевски честити Деня на народните будители,"The leader of the MRF-New Beginning, Delyan Peevski, congratulates the Day of the People's Awakeners",https://kliuki.ws/novini/liderat-na-dps-novo-nachalo-delyan-peevski-chestiti-denya-na-narodnite-buditeli-4/252720,686.jpg,https://kliuki.ws/media/6/2025/11/01/542002/480x270.jpeg?timer=1761981479,3,2025-11-01 07:15:56,kliuki.ws,Иванина Николова,"kliuki.bg,informiran.net,svobodnoslovo.eu",2025-11-01 07:12:38,3.3,7,2025-11-01,07:15
435,688,"Линейките за Сияна и дядо и, са се бавили около час, признаха през сълзи шофьорите им в съда","The ambulances for Siyana and her grandfather were delayed for about an hour, their drivers admitted through tears in court",https://informiran.net/balgariya/lineykite-za-siyana-i-dyado-i-sa-se-bavili-okolo-chas-priznaha-prez-salzi-shofyorite-im-v-sada,688.jpg,https://informiran.net/media/1/2025/09/19/86086/320x180.jpg?timer=1758272720,3,2025-09-19 09:05:56,informiran.net,Галя Иванова,"crimesbg.com,kliuki.net,svobodnoslovo.eu",2025-09-19 09:05:56,0,3,2025-09-19,09:05
436,688,"Линейките за Сияна и дядо и, са се бавили около час, признаха през сълзи шофьорите им в съда","The ambulances for Siyana and her grandfather were delayed for about an hour, their drivers admitted through tears in court",https://crimesbg.com/novini/lineykite-za-siyana-i-dyado-i-sa-se-bavili-okolo-chas-priznaha-prez-salzi-shofyorite-im-v-sada-5/172926,688.jpg,https://crimesbg.com/media/4/2025/09/19/138919/320x180.jpg?timer=1758272873,3,2025-09-19 09:15:00,crimesbg.com,Iva Ivanova,"kliuki.net,svobodnoslovo.eu,informiran.net",2025-09-19 09:05:56,9.066666667,2,2025-09-19,09:15
437,688,"Линейките за Сияна и дядо и, са се бавили около час, признаха през сълзи шофьорите им в съда","The ambulances for Siyana and her grandfather were delayed for about an hour, their drivers admitted through tears in court",https://kliuki.net/skandali/lineykite-za-siyana-i-dyado-i-sa-se-bavili-okolo-chas-priznaha-prez-salzi-shofyorite-im-v-sada-2/250430,688.jpg,https://kliuki.net/media/5/2025/09/19/537358/320x180.jpg?timer=1758273006,3,2025-09-19 09:15:00,kliuki.net,Иванина Николова,"crimesbg.com,svobodnoslovo.eu,informiran.net",2025-09-19 09:05:56,9.066666667,6,2025-09-19,09:15
438,688,"Линейките за Сияна и дядо и, са се бавили около час, признаха през сълзи шофьорите им в съда","The ambulances for Siyana and her grandfather were delayed for about an hour, their drivers admitted through tears in court",https://svobodnoslovo.eu/bulgaria/lineykite-za-siyana-i-dyado-i-sa-se-bavili-okolo-chas-priznaha-prez-salzi-shofyorite-im-v-sada/172923,688.jpg,https://svobodnoslovo.eu/media/1/2025/09/19/138916/960x540.jpg?timer=1758273302,3,2025-09-19 09:15:00,svobodnoslovo.eu,Iva Ivanova,"crimesbg.com,kliuki.net,informiran.net",2025-09-19 09:05:56,9.066666667,13,2025-09-19,09:15
